Page_Number,Type,Price,Price_Per_M2,Surface_m2,Rooms,Bedrooms,Floor,Address,City,PostalCode,Department,Energy_Class,Is_New,Agency,URL,Confidence_Score
104,Appartement,715 000 €, 11 373 €/m²,"62,9 m²",3 pièce(s),2 chambre(s),3,Paris 18ème (75018),Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/252445115.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,282 000 €, 6 878 €/m²,41 m²,2 pièce(s),1 chambre(s),2,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/252282535.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,160 000 €, 6 400 €/m²,25 m²,2 pièce(s),1 chambre(s),2,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/la-chapelle-marx-dormoy/244988495.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
104,Appartement,799 000 €, 8 153 €/m²,98 m²,5 pièce(s),4 chambre(s),5,"Manin-Jaurès, Paris 19ème (75019)",Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/manin-jaures/249901023.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,488 000 €, 9 569 €/m²,51 m²,2 pièce(s),1 chambre(s),2,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/250651489.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,1 750 000 €, 11 767 €/m²,"148,7 m²",6 pièce(s),3 chambre(s),6,"Buttes Chaumont, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.bellesdemeures.com/245977055/detail.htm,10
104,Appartement,175 000 €, 9 722 €/m²,18 m²,1 pièce(s),N/A,1,"Buttes Chaumont, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/245350047.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
104,Appartement,178 000 €, 9 295 €/m²,"19,2 m²",1 pièce(s),N/A,1,"Bassin de la Villette, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bassin-de-la-villette/244851153.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,325 000 €, 8 784 €/m²,37 m²,2 pièce(s),1 chambre(s),2,"Grandes Carrières-Clichy, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/255547233.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
104,Appartement,300 000 €, 6 000 €/m²,50 m²,2 pièce(s),1 chambre(s),2,"Belleville, Paris 20ème (75020)",Paris 20ème,75020,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/256061735.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
104,Appartement,320 250 €, 9 705 €/m²,33 m²,2 pièce(s),1 chambre(s),2,Paris 18ème (75018),Paris 18ème,75018,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/254221931.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,185 000 €, 7 708 €/m²,24 m²,2 pièce(s),1 chambre(s),2,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/255057141.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
104,Appartement,441 000 €, 11 025 €/m²,40 m²,2 pièce(s),1 chambre(s),2,"Père Lachaise-Réunion, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/pere-lachaise-reunion/254796999.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,690 000 €, 9 583 €/m²,72 m²,3 pièce(s),2 chambre(s),3,"Buttes Chaumont, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/buttes-chaumont/254570795.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
104,Appartement,248 000 €, 8 552 €/m²,29 m²,2 pièce(s),1 chambre(s),2,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",Paris 20ème,75020,75,F,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/247356181.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D104#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,466 000 €, 6 754 €/m²,69 m²,3 pièce(s),2 chambre(s),3,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/246667479.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,125 000 €, 11 364 €/m²,11 m²,1 pièce(s),N/A,1,"Belleville, Paris 20ème (75020)",Paris 20ème,75020,75,N/A,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/belleville/246879993.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,337 000 €, 7 489 €/m²,45 m²,2 pièce(s),1 chambre(s),2,"Flandre-Aubervilliers, Paris 19ème (75019)",Paris 19ème,75019,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/249253705.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,337 000 €, 9 629 €/m²,35 m²,2 pièce(s),1 chambre(s),2,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/clignancourt-jules-joffrin/249857617.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,569 000 €, 6 948 €/m²,"81,9 m²",4 pièce(s),3 chambre(s),4,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/251460093.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,399 900 €, 9 089 €/m²,44 m²,2 pièce(s),1 chambre(s),2,Paris 18ème (75018),Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/238754687.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Appartement,160 800 €, 5 360 €/m²,30 m²,2 pièce(s),1 chambre(s),2,Paris 19ème (75019),Paris 19ème,75019,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/231539023.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,490 000 €, 9 245 €/m²,53 m²,3 pièce(s),N/A,3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/249736683.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,595 000 €, 11 667 €/m²,51 m²,3 pièce(s),2 chambre(s),3,"Belleville-Saint Maur, Paris 11ème (75011)",Paris 11ème,75011,75,G,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-11eme-75/belleville-saint-maur/245543727.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,624 000 €, 9 905 €/m²,63 m²,2 pièce(s),N/A,2,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/telegraphe-pelleport-saint-fargeau/249593913.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,499 000 €, 8 911 €/m²,56 m²,3 pièce(s),1 chambre(s),3,"Bas Belleville, Paris 19ème (75019)",Paris 19ème,75019,75,N/A,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/bas-belleville/238942123.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,458 000 €, 5 373 €/m²,"85,2 m²",4 pièce(s),3 chambre(s),4,"Flandre-Aubervilliers, Paris 19ème (75019)",Paris 19ème,75019,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/flandre-aubervilliers/231313673.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,255 000 €, 8 733 €/m²,"29,2 m²",1 pièce(s),N/A,1,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/217891387.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Appartement,279 000 €, 9 621 €/m²,29 m²,2 pièce(s),1 chambre(s),2,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/goutte-d-or-chateau-rouge/254194981.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,426 000 €, 8 520 €/m²,50 m²,3 pièce(s),2 chambre(s),3,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/amiraux-simplon-poissonniers/255187437.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,225 000 €, 8 333 €/m²,27 m²,1 pièce(s),N/A,1,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",Paris 18ème,75018,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/moskowa-porte-montmartre-porte-de-clignancourt/254631319.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,630 000 €, 11 444 €/m²,"55,1 m²",2 pièce(s),1 chambre(s),2,Paris 18ème (75018),Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/253906483.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Appartement,360 000 €, 4 337 €/m²,83 m²,4 pièce(s),3 chambre(s),4,"Pont de Flandre, Paris 19ème (75019)",Paris 19ème,75019,75,C,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-19eme-75/pont-de-flandre/255236089.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Appartement,429 000 €, 8 938 €/m²,48 m²,3 pièce(s),2 chambre(s),3,"Montmartre, Paris 18ème (75018)",Paris 18ème,75018,75,D,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/montmartre/256079273.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,178 000 €, 8 091 €/m²,22 m²,1 pièce(s),N/A,1,"Gambetta, Paris 20ème (75020)",Paris 20ème,75020,75,E,Oui,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/gambetta/256383175.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Duplex,995 000 €, 6 633 €/m²,150 m²,5 pièce(s),4 chambre(s),5,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/moskowa-porte-montmartre-porte-de-clignancourt/235606523.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
102,Appartement,273 000 €, 9 100 €/m²,30 m²,2 pièce(s),1 chambre(s),2,Paris 18ème (75018),Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/243851331.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,539 760 €, 11 016 €/m²,49 m²,3 pièce(s),2 chambre(s),3,"Grandes Carrières-Clichy, Paris 18ème (75018)",Paris 18ème,75018,75,E,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-18eme-75/grandes-carrieres-clichy/251949039.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_M,10
102,Appartement,240 000 €, 9 231 €/m²,26 m²,1 pièce(s),N/A,1,Paris 20ème (75020),Paris 20ème,75020,75,D,Non,N/A,https://www.seloger.com/annonces/achat/appartement/paris-20eme-75/253920039.htm?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L?serp_view=list&search=distributionTypes%3DBuy%26estateTypes%3DHouse%2CApartment%26locations%3DAD09FR43%2CAD09FR44%2CAD09FR45%26page%3D102&feature_priceDropVariantB=true#ln=classified_search_results&m=classified_search_results_classified_classified_detail_L,10
